UKPRN,UnitOfAssessment,MultipleSubmission,Identifier,OutputType,Title,Place,Publisher,VolumeTitle,Volume,Issue,FirstPage,ArticleNumber,ISBN,ISSN,DOI,PatentNumber,Year,URL,NumberOfAdditionalAuthors,IsNonEnglishOutput,IsInterdisciplinary,ProposeDoubleWeighting,IsReserveOutput,DoubleWeightingStatement,EnglishAbstract,ResearchGroup,CitedByCount,CrossReferToUoa,CitationsApplicable,AdditionalInformation
10005553,21,Source,2928250,D,'Off With Their Heads': British Prime Ministers and the Power to Dismiss,Source,Source,British Journal of Political Science,40,2,249,Source,Source,0007-1234,10.1017/S000712340999007X,Source,2010,http://journals.cambridge.org/action/displayAbstract?fromPage=online&aid=7603880,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928251,D,"Rules, Strategies and Words: The Content of the 2010 Prime Ministerial Debates",Source,Source,Political Studies,61,S1,92,Source,Source,0032-3217,10.1111/1467-9248.12012,Source,2013,http://onlinelibrary.wiley.com/doi/10.1111/1467-9248.12012/abstract,2,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928252,A,Britain and Africa under Blair : In Pursuit of the Good State,Source,Manchester University Press,Source,Source,Source,Source,Source,978-0-7190-8500-0,Source,Source,Source,2011,http://www.manchesteruniversitypress.co.uk/cgi-bin/indexer?product=9780719085000,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928253,D,Ruthless player or development partner? Britain's ambiguous reaction to China in Africa,Source,Source,Review of International Studies,37,5,2293,Source,Source,0260-2105,10.1017/S0260210510001622,Source,2011,http://journals.cambridge.org/action/displayAbstract?fromPage=online&aid=8429817,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928254,D,Associative Duties and Global Justice,Source,Source,Journal of Moral Philosophy,7,1,54,Source,Source,1740-4681,10.1163/174046809X12551571293136,Source,2010,http://booksandjournals.brillonline.com/content/10.1163/174046809x12551571293136,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928255,D,Arguments for Naturalisation,Source,Source,Political Studies,57,4,788,Source,Source,0032-3217,10.1111/j.1467-9248.2008.00768.x,Source,2009,http://onlinelibrary.wiley.com/doi/10.1111/j.1467-9248.2008.00768.x/abstract,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928256,D,"Rights, Contribution, Achievement and the World: Some thoughts on Honneth's Recognitive ideal",Source,Source,European Journal of Political Theory,8,1,61,Source,Source,1474-8851,10.1177/1474885108096960,Source,2009,http://ept.sagepub.com/content/8/1/61,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928257,A,Defending Associative Duties,Source,Routledge,Source,Source,Source,Source,Source,978-0-415-81310-5,Source,Source,Source,2013,http://www.taylorandfrancis.com/books/details/9780415813105/,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928258,A,The Globalization of Strangeness,Source,Palgrave Macmillan,Source,Source,Source,Source,Source,978-0-230-27256-9,Source,Source,Source,2013,http://www.palgrave.com/products/title.aspx?pid=413730,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928259,D,Towards a multiperspectival study of borders,Source,Source,Geopolitics,17,4,887,Source,Source,1465-0045,10.1080/14650045.2012.660584,Source,2012,http://www.tandfonline.com/doi/abs/10.1080/14650045.2012.660584#.UdQ_gTtQF2A,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928260,A,"Cosmopolitan Spaces: Europe, Globalization, Theory",Source,Routledge,Source,Source,Source,Source,Source,978-0-415-39067-5,Source,Source,Source,2008,http://www.routledge.com/books/details/9780415390675/,0,False,Source,False,False,Source,Source,Source,Source,Source,False,"Winner of Association of Borderland Studies Past Presidents' Gold Award, 2010."
10005553,21,Source,2928261,D,Many Europes: Rethinking multiplicity,Source,Source,European Journal of Social Theory,15,1,3,Source,Source,1368-4310,10.1177/1368431011423567,Source,2012,http://est.sagepub.com/content/15/1/3,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928262,D,Organising for Counterinsurgency : The Adaptation of British and German Military Doctrine in Afghanistan,Source,Source,Contemporary Security Policy,33,1,27,Source,Source,1352-3260,10.1080/13523260.2012.659573,Source,2012,http://www.tandfonline.com/doi/abs/10.1080/13523260.2012.659573#.UdPtODtQF2A,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928263,D,Defence Policy under the Labour Government : Operational Dynamism and Strategic Inertia,Source,Source,British Journal of Politics and International Relations,13,2,206,Source,Source,1369-1481,10.1111/j.1467-856X.2010.00430.x,Source,2011,http://onlinelibrary.wiley.com/doi/10.1111/j.1467-856X.2010.00430.x/abstract,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928264,D,Condemned Forever to Becoming and Never to Being? : The Weise Commission and German Military Isomorphism,Source,Source,German Politics,20,4,545,Source,Source,0964-4008,10.1080/09644008.2011.606315,Source,2011,http://www.tandfonline.com/doi/abs/10.1080/09644008.2011.606315#.UdPw8ztQF2A,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928265,A,Neoclassical Realism and Defence Reform in Post-Cold War Europe,Source,Palgrave Macmillan,Source,Source,Source,Source,Source,978-0-230-24623-2,Source,Source,Source,2010,http://www.palgrave.com/products/title.aspx?pid=398467,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928266,A,"European Union Budget Reform: Institutions, policy and economic crisis",Source,Palgrave,Source,Source,Source,Source,Source,978-1-137-00497-0,Source,Source,Source,2012,http://www.palgrave.com/products/title.aspx?pid=573332,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928267,C,Explaining the Failure of Euroscepticism in the European Parliament,Source,Oxford University Press,Opposing Europe? The Comparative Party Politics of Euroscepticism. Vol. 2: Comparative and Theoretical Perspectives,Source,Source,Source,Source,978-0-19-925835-2,Source,Source,Source,2008,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928268,A,Re-Envisioning Global Development: A Horizontal Perspective,Source,Routledge,Source,Source,Source,Source,Source,978-0-415-46766-7,Source,Source,Source,2013,http://www.routledge.com/books/details/9780415467667/,0,False,Source,True,False,"This book refines but also vastly extends and deepens earlier research in War and Social Change in Modern Europe: the great transformation revisited (CUP, 2004) and In the Mirror of the Third World: capitalist development in modern Europe (Cornell, 1997) by tracing how the synchronic and interdependent development of urban centres throughout the world has underpinned capitalist expansion over six centuries. Alongside this broad geographical and historical scope, it carefully elaborates an ontology of global development via transnational connections that challenges conventional accounts of capitalism’s origins, Europe’s agrarian and industrial revolutions, and the formation of nation-states and the global core/periphery.",Source,Source,Source,Source,False,Source
10005553,21,Source,2928269,D,Power to the People: Nationally Embedded Development and Mass Armies in the Making of Democracy,Source,Source,Millennium: Journal of International Studies,37,3,605,Source,Source,0305-8298,10.1177/0305829809103235,Source,2009,http://mil.sagepub.com/content/37/3/605.abstract,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928270,D,The political economy of Anglo-American War: the case of Iraq,Source,Source,International Politics,48,2-3,207,Source,Source,1384-5748,10.1057/ip.2011.4,Source,2011,http://www.palgrave-journals.com/ip/journal/v48/n2/full/ip20114a.html,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928271,D,Falling into line? Kosovo and the course of German foreign policy,Source,Source,International Affairs,85,3,561,Source,Source,0020-5850,10.1111/j.1468-2346.2009.00814.x,Source,2009,http://onlinelibrary.wiley.com/doi/10.1111/j.1468-2346.2009.00814.x/abstract,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928272,D,German Foreign Policy and the Libya Crisis,Source,Source,German Politics,21,4,392,Source,Source,0964-4008,10.1080/09644008.2012.739610,Source,2012,http://www.tandfonline.com/doi/abs/10.1080/09644008.2012.739610,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928273,B,Germany's Gathering Crisis : The 2005 Federal Election and the Grand Coalition,Source,Palgrave Macmillan,Source,Source,Source,Source,Source,978-0-230-51685-4,Source,Source,Source,2009,http://www.palgrave.com/products/title.aspx?pid=277910,2,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928274,D,"(In)Security Studies, Reflexive Modernization and the Risk Society",Source,Source,Cooperation and Conflict,43,1,57,Source,Source,0010-8367,10.1177/0010836707086737,Source,2008,http://cac.sagepub.com/content/43/1/57,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928275,A,"NATO, Security and Risk Management : From Kosovo to Khandahar",Source,Routledge,Source,Source,Source,Source,Source,978-0-415-45216-8,Source,Source,Source,2009,http://www.routledge.com/books/details/9780415452168/,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928276,A,The Good War : NATO and the Liberal Conscience in Afghanistan,Source,Palgrave Macmillan,Source,Source,Source,Source,Source,978-0-230-29428-8,Source,Source,Source,2011,http://www.palgrave.com/products/title.aspx?pid=496187,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928277,D,"Empire Lite Revisited : NATO, the Comprehensive Approach and State-building in Afghanistan",Source,Source,International Peacekeeping,18,1,64,Source,Source,1353-3312,10.1080/13533312.2011.527513,Source,2011,http://www.tandfonline.com/doi/abs/10.1080/13533312.2011.527513#.UeARfztQF2A,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928278,D,On the Apparent Differences between Contemporary Pragmatists: Richard Rorty and the New Pragmatism,Source,Source,Humanities ,1,3,229,Source,Source,2076-0787,10.3390/h1030229,Source,2012,http://www.mdpi.com/2076-0787/1/3/229,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928279,A,"Richard Rorty : Liberalism, Irony and the Ends of Philosophy",Source,Polity Press,Source,Source,Source,Source,Source,978-0-7456-3340-4,Source,Source,Source,2008,Source,0,False,Source,False,False,Source,Source,Source,Source,32,False,Source
10005553,21,Source,2928280,A,Tacit Knowledge,Source,Acumen,Source,Source,Source,Source,Source,9781844655465,Source,Source,Source,2013,Source,1,False,Source,False,False,Source,Source,Source,Source,32,False,Source
10005553,21,Source,2928281,D,The Value of 'Value',Source,Source,"Philosophy, Psychiatry & Psychology",15,2,87,Source,Source,1071-6076,10.1353/ppp.0.0182,Source,2008,http://muse.jhu.edu/journals/philosophy_psychiatry_and_psychology/v015/15.2.gascoigne.html,0,False,Source,False,False,Source,Source,Source,Source,32,False,Source
10005553,21,Source,2928282,A,Strategic Narratives: Communication Power and the New World Order,Source,Routledge,Source,Source,Source,Source,Source,978-0-415-71760-1,Source,Source,Source,2013,http://www.routledge.com/books/details/9780415717601/,2,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928283,D,Double Visions: Autobiography and the Ends of Philosophy,Source,Source,Humanities ,2,3,384,Source,Source,2076-0787,10.3390/h2030384,Source,2013,http://www.mdpi.com/2076-0787/2/3/384,0,False,Source,False,False,Source,Source,Source,Source,32,False,Source
10005553,21,Source,2928284,T,"Edited volume 'Youth, Citizenship and Politics' (Special Issue of Parliamentary Affairs, Vol. 65, no. 1), (single authored) ""Introduction: Youth, Citizenship and Politics"" (pp 4-12), (with Ben Kisby) ""Citizenship, Democracy and Education in the UK: Towards a Common Framework for Citizenship Lessons in the Four Home Nations"" (pp 68-89) and (single authored) '""Rejuvenating Democracy?"" Young People and the ""Big Society"" Project' (pp 90-114)",Source,Journal volume,Source,Source,Source,Source,Source,Source,Source,Source,Source,2012,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,"Sloam guest-edited this special issue of Parliamentary Affairs, contributing the introduction, a sole-authored article and a co-authored article. The volume was significant in bringing together leading scholars on young people’s politics in the UK (to Sloam’s knowledge, there have been no other recent attempts to do this) in light of low levels of youth participation in the UK and with reference to the findings of the recent Youth Citizenship Commission. The edited volume also acted as a springboard for the establishment of a specialist group on young people’s politics within the Political Studies Association."
10005553,21,Source,2928285,D,The EU Budget after Lisbon : Rigidity and Reduced Spending?,Source,Source,Journal of Public Policy,33,3,345,Source,Source,0143-814X,10.1017/S0143814X13000172,Source,2013,http://journals.cambridge.org/action/displayAbstract?fromPage=online&aid=9038778,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928286,D,Why Do Small States Receive More Federal Money? U.S. Senate Representation and the Allocation of Federal Budget,Source,Source,Economics & Politics,25,3,257,Source,Source,0954-1985,10.1111/ecpo.12012,Source,2013,http://onlinelibrary.wiley.com/doi/10.1111/ecpo.12012/abstract,2,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928287,D,"Changing needs, sticky budget: Evidence from the Geographic Distribution of U.S. Federal Grants",Source,Source,National Tax Journal,66,2,311,Source,Source,0028-0283,Source,Source,2013,Source,2,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928288,D,Testing Models of Distributive Politics using Exit Polls to Measure Voters’ Preferences and Partisanship,Source,Source,British Journal of Political Science,43,4,845,Source,Source,0007-1234,10.1017/S0007123412000245,Source,2013,http://journals.cambridge.org/action/displayAbstract?fromPage=online&aid=8976494,2,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928289,D,Convincing Claims: Representation and Democracy in Post-9/11 Britain,Source,Source,Political Studies,56,3,705,Source,Source,0032-3217,10.1111/j.1467-9248.2007.00709.x,Source,2008,http://onlinelibrary.wiley.com/doi/10.1111/j.1467-9248.2007.00709.x/abstract,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928290,A,Refugees and Borders in South Asia: the Great Exodus of 1971,Source,Routledge,Source,Source,Source,Source,Source,978-0-415-52472-8,Source,Source,Source,2013,http://www.tandfebooks.com/doi/abs/10.4324/9780203104613,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928291,D,War and/of Words: Constructing WMD in US Foreign Policy,Source,Source,Security Studies,22,1,68,Source,Source,0963-6412,10.1080/09636412.2013.757164,Source,2013,http://www.tandfonline.com/doi/abs/10.1080/09636412.2013.757164#.UkBbdtJQE1I,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928292,D,The Hierarchies of Age-Period-Cohort Research : Political Context and the Development of Generational Turnout Patterns,Source,Source,Electoral Studies,n/a,n/a,Source,n/a,Source,0261-3794,10.1016/j.electstud.2013.06.009,Source,2013,http://www.sciencedirect.com/science/article/pii/S0261379413000899,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928293,D,"Standing for Parliament : Do Black, Asian, and Minority Ethnic Candidates Pay Extra?",Source,Source,Parliamentary Affairs,66,2,268,Source,Source,0031-2290,10.1093/pa/gss086,Source,2013,http://pa.oxfordjournals.org/content/early/2012/12/23/pa.gss086.abstract,2,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928294,A,Common Goods and Evils? The Formation of Global Crime Governance,Source,Oxford University Press,Source,Source,Source,Source,Source,978-0-19-967460-2,Source,Source,Source,2013,http://ukcatalogue.oup.com/product/9780199674602.do#.UhyvmtJebTo,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928295,A,International Organizations and Lifelong Learning: From Global Agendas to Policy Diffusion,Source,Palgrave Macmillan,Source,Source,Source,Source,Source,978-0-230-57936-1,Source,Source,Source,2009,http://us.macmillan.com/internationalorganizationsandlifelonglearning/AnjaPJakobi,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928296,B,Mechanisms of OECD Governance: International Incentives for National Policy-Making?,Source,Oxford University Press,Source,Source,Source,Source,Source,978-0-19-959114-5,Source,Source,Source,2010,http://ukcatalogue.oup.com/product/9780199591145.do#.UhyvHNJeZ8E,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928297,D,Laundering pirates? The potential role of anti-money laundering in countering maritime piracy,Source,Source,Journal of International Criminal Justice,10,4,857,Source,Source,1478-1387,10.1093/jicj/mqs035,Source,2012,http://jicj.oxfordjournals.org/content/10/4/857,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928298,A,Digital Politics in Western Democracies: A Comparative Study,Source,Johns Hopkins University Press,Source,Source,Source,Source,Source,9781421411187,Source,Source,Source,2013,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928299,D,"Social Networks, Political Discussion and Voting in Italy: A Study of the 2006 Election",Source,Source,Political Communication,25,4,423,Source,Source,1058-4609,10.1080/10584600802427039,Source,2008,http://www.tandfonline.com/doi/abs/10.1080/10584600802427039#.UhtjdWR2QgM,2,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928300,D,From Echo Chamber to Persuasive Device? Rethinking the Role of the Internet in Campaigns,Source,Source,New Media & Society,15,1,109,Source,Source,1461-4448,10.1177/1461444812457336,Source,2013,http://nms.sagepub.com/content/15/1/109.abstract,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928301,D,‘Technology is a Commodity’: The Internet in the 2008 United States Presidential Election,Source,Source,Journal of Information Technology and Politics,7,4,318,Source,Source,1933-1681,10.1080/19331681003656664,Source,2010,http://www.tandfonline.com/doi/abs/10.1080/19331681003656664#.UkG13NJQE1I,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928302,D,Homemade Citizens : The Development of Political Interest During Adolescence and Young Adulthood,Source,Source,Acta Politica,48,1,92,Source,Source,0001-6810,10.1057/ap.2012.23,Source,2013,http://www.palgrave-journals.com/ap/journal/v48/n1/abs/ap201223a.html,2,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10005553,21,Source,2928303,D,"Policy Representation, Social Representation and Class Voting in Britain",Source,Source,British Journal of Political Science,n/a,n/a,n/a,n/a,Source,0007-1234,10.1017/S0007123413000318,Source,2013,http://journals.cambridge.org/action/displayAbstract?fromPage=online&aid=9071156,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231277,A,Grounding Cosmopolitanism: From Kant to the Idea of a Cosmopolitan Constituion,Source,Edinburgh University Press,Source,Source,Source,Source,Source,9780748677306,Source,Source,Source,2009,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231278,D,"Safeguarding deliberative global governance: the case of The Global Fund to Fight AIDS, Tuberculosis and Malaria",Source,Source,Review of International Studies,36,02,511,Source,Source,14699044,10.1017/S0260210510000136,Source,2010,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231279,D,"The Laws of Hospitality, Asylum Seekers and Cosmopolitan Right: A Kantian Response to Jacques Derrida",Source,Source,European Journal of Political Theory,9,3,308,Source,Source,17412730,10.1177/1474885110363983,Source,2010,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231280,D,The constitutionalization of what?,Source,Source,Global Constitutionalism,1,02,201,Source,Source,20453825,10.1017/s2045381712000056,Source,2012,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231281,A,"The Eurocentric Conception of World Politics: Western International Theory, 1760-2010",Source,Cambridge University Press,Source,Source,Source,Source,Source,9781107020207,Source,Source,Source,2012,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231282,D,Part 2 – Reconstructing the non-Eurocentric foundations of IPE: From Eurocentric ‘open economy politics’ to inter-civilizational political economy,Source,Source,Review of International Political Economy,n/a,Source,n/a,Source,Source,14664526,10.1080/09692290.2012.733498,Source,2012,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231283,D,Liberal International theory: Eurocentric but not always Imperialist?,Source,Source,International Theory,2,02,210,Source,Source,17529727,10.1017/S1752971909990261,Source,2010,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231284,R,"Selected Writings of John A. Hobson, 1932-1938: The Struggle for the International Mind",Source,Taylor & Francis,"Selected Writings of John A. Hobson, 1932-1938: The Struggle for the International Mind",Source,Source,Source,Source,9780415598231,Source,Source,Source,2011,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,"This is a Type R - Scholarly edition, given that the research is an introduction and analysis of someone else's (J.A. Hobson's) largely unpublished works. Specifically, it is a co-edited volume (John Hobson and Colin Tyler). However, Part 1 of the book is written solely by John M. Hobson (the REF author). It is pages 1-78 (comprising 5 chapters). So it is this whole section that comprises this REF return item. This item is an original piece of research that draws on new and largely unpublished material of JA Hobson’s – specifically a series of lectures that he gave on IR to the South Place Ethical Society (London) during the last decade of his life in the 1930s. From these JM Hobson develops a unique interpretation of JAH’s thinking on IR which goes well beyond the usual focus on imperialism. The introduction then links these lectures to many arguments that he made in a wide range of previously published books and articles to consolidate this different interpretation (covering the 1898 through 1938 period of his writings). Contrary to the received wisdom, these chapters argue that Hobson’s work went well beyond the analysis of imperialism and they explore his thinking on international government and the role that this should play in world politics, in addition to the point that JAH believed that imperialism, under certain circumstances, could play a positive role in improving the world. And there are other issues that are explored in detail, such as his anti-economic reductionist approach and his analysis of the international mind. Overall, these chapters provide a rigorous interrogation of JAH’s work through a kind of dialogical approach and its significance is that it taps into some of the key debates in the secondary literature on JAH’s thought, while providing a fresh angle to them."
10007157,21,Source,1231285,A,Delegated Governance and the British State: Walking without Order,Source,Oxford University Press,Source,Source,Source,Source,Source,9780199271603,Source,Source,Source,2008,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Winner of the 2008 WJM Mackenzie Prize by the PSA for the Best Book in Political Studies.
10007157,21,Source,1231286,A,Democratic Drift: Majoritarian Modification and Democratic Anomie in the United Kingdom,Source,Oxford University Press,Source,Source,Source,Source,Source,9780199271597,Source,Source,Source,2010,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231287,D,A Global Trend Toward Democratic Convergence? A Lijphartian Analysis of Advanced Democracies,Source,Source,Comparative Political Studies,n/a,Source,n/a,Source,Source,15523829,10.1177/0010414013488553,Source,2013,Source,2,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231288,D,Daring to be a Daniel: The Pathology of Politicized Accountability in a Monitory Democracy,Source,Source,Administration & Society,43,5,595,Source,Source,15523039,10.1177/0095399711403899,Source,2011,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231289,A,The Political Economy of European Welfare Capitalism,Source,Palgrave Macmillan,Source,Source,Source,Source,Source,9781403902245,Source,Source,Source,2012,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231290,D,Pathology Without Crisis? The Strange Demise of the Anglo-Liberal Growth Model,Source,Source,Government and Opposition,46,01,1,Source,Source,14777053,10.1111/j.1477-7053.2010.01327.x,Source,2011,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231291,D,HOW POLICY-MAKERS (REALLY) UNDERSTAND GLOBALIZATION: THE INTERNAL ARCHITECTURE OF ANGLOPHONE GLOBALIZATION DISCOURSE IN EUROPE,Source,Source,Public Administration,88,4,903,Source,Source,00333298,10.1111/j.1467-9299.2010.01863.x,Source,2010,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231292,D,"King Canute and the ‘Problem’ of Structure and Agency: On Times, Tides and Heresthetics",Source,Source,Political Studies,57,2,260,Source,Source,14679248,10.1111/j.1467-9248.2009.00784.x,Source,2009,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231293,A,The Europeanisation of Whitehall: UK central government and the European Union,Source,Manchester University Press,Source,Source,Source,Source,Source,9780719055164,Source,Source,Source,2009,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231295,D,Politics in Time meets the politics of time: historical institutionalism and the EU timescape,Source,Source,Journal of European Public Policy,16,2,307,Source,Source,14664429,10.1080/13501760802589347,Source,2009,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231296,D,"New Labour, New European Policy? Blair, Brown and Utilitarian Supranationalism",Source,Source,Parliamentary Affairs,61,4,597,Source,Source,14602482,10.1093/pa/gsn029,Source,2008,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231297,D,Does Cheating Pay? The Effect of Electoral Misconduct on Party Systems,Source,Source,Comparative Political Studies,45,5,575,Source,Source,15523829,10.1177/0010414011427130,Source,2011,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231298,A,Animal Rights Without Liberation - Applied Ethics and Human Obligations,Source,Columbia University Press,Source,Source,Source,Source,Source,9780231158275,Source,Source,Source,2012,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231299,D,Do Animals Have an Interest in Liberty?,Source,Source,Political Studies,57,3,660,Source,Source,14679248,10.1111/j.1467-9248.2008.00742.x,Source,2008,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231300,D,Ownership and Justice for Animals,Source,Source,Utilitas,21,04,424,Source,Source,17416183,10.1017/S0953820809990203,Source,2009,http://10.1017/S0953820809990203,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231301,D,From human rights to sentient rights,Source,Source,Critical Review of International Social and Political Philosophy,16,5,655,Source,Source,17438772,10.1080/13698230.2012.691235,Source,2012,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231302,A,Cosmopolitan Government in Europe: Citizens and Entrepreneurs in Postnational Politics,Source,Routledge,Source,Source,Source,Source,Source,9780415519281,Source,Source,Source,2013,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231303,D,"Challenging ‘New Constitutionalism’ in the EU: French Resistance, ‘Social Europe’ and ‘Soft’ Governance",Source,Source,New Political Economy,13,4,397,Source,Source,14699923,10.1080/13563460802436566,Source,2008,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231304,D,Unfree labour and adverse incorporation in the global economy: comparative perspectives on Brazil and India,Source,Source,Economy and Society,42,2,171,Source,Source,14695766,10.1080/03085147.2012.718630,Source,2013,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231305,D,"Informality, global production networks and the dynamics of ‘adverse incorporation’",Source,Source,Global Networks,11,3,380,Source,Source,14702266,10.1111/j.1471-0374.2011.00331.x,Source,2011,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231306,D,Migration as development strategy? The new political economy of dispossession and inequality in the Americas,Source,Source,Review of International Political Economy,16,2,231,Source,Source,14664526,10.1080/09692290802402744,Source,2009,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231307,D,"Global Production Networks, Chronic Poverty and ‘Slave Labour’ in Brazil",Source,Source,Studies in Comparative International Development,47,3,287,Source,Source,19366167,10.1007/s12116-012-9101-z,Source,2012,Source,1,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
10007157,21,Source,1231308,A,"The Social in the Global: Social Theory, Governmentality and Global Politics",Source,Cambridge University Press,Source,Source,Source,Source,Source,9781107022904,Source,Source,Source,2012,Source,0,False,Source,False,False,Source,Source,Source,Source,Source,False,Source
